Query genome	Reference genome	ANI_tw	AF
AI2900_v1_c3	AI2855_v1_c3	99.439	76.1948977605
AI2900_v1_c3	AI3024_v1_c4	97.020	89.1005647517
AI2900_v1_c3	AN2341_v1_c9	99.931	100.00
AI2901_v1_c2	AI2592_v1_c2	99.968	100.00
AI2901_v1_c2	AI2851_v1_c2	98.579	70.8894773598
AI2901_v1_c2	AI2871_v1_c2	98.862	77.4418202298
AI2901_v1_c2	AI2908_v1_c3	99.839	63.1035548547
AI2901_v1_c2	AI2942_v1_c2	98.577	68.9956499212
AI2901_v1_c2	AN2357_v1_c2	99.030	100.00
AI2901_v1_c3	AI2709_v1_c2	97.995	55.9409704091
AI2901_v1_c3	AI2787_v1_c3	96.777	52.5194604003
AI2901_v1_c3	AI2953_v1_c2	96.610	58.9626762402
AI2901_v1_c3	AI3063_v1_c2	95.363	54.9693429069
AI2902_v1_c2	AI2605_v1_c2	99.998	100.00
AI2902_v1_c2	AI2647_v1_c2	98.910	79.7462522686
AI2902_v1_c2	AI2867_v1_c2	98.829	87.7162038717
AI2902_v1_c2	AI2888_v1_c2	97.952	69.9151966122
AI2902_v1_c2	AI2940_v1_c2	99.964	100.00
AI2902_v1_c2	AI2965_v1_c3	98.802	84.6889957653
AI2902_v1_c2	AI3003_v1_c3	98.478	76.9717211131
AI2902_v1_c2	AI3028_v1_c2	98.509	81.8865305505
AI2902_v1_c2	AN2346_v1_c2	98.491	71.7519177253
AI2902_v1_c3	AI2623_v1_c3	99.998	74.4149194232
AI2902_v1_c3	AI2778_v1_c3	99.998	100.00
AI2902_v1_c3	AI2865_v1_c3	99.960	92.7227396098
AI2902_v1_c3	AI2890_v1_c3	99.995	100.00
AI2902_v1_c3	AI2912_v1_c2	99.997	100.00
AI2902_v1_c3	AI3009_v1_c4	99.993	100.00
AI2902_v1_c3	AI3064_v2_c3	99.697	100.00
AI2902_v1_c4	AI2603_v1_c3	99.860	100.00
AI2902_v1_c4	AI2687_v1_c3	98.603	60.4757745098
AI2902_v1_c4	AI2895_v1_c4	99.998	100.00
AI2902_v1_c4	AI2914_v1_c4	99.230	94.7452254902
AI2902_v1_c4	AI2934_v1_c2	99.820	100.00
AI2902_v1_c4	AI2962_v1_c3	98.662	95.3678823529
AI2902_v1_c4	AI3043_v5_c3	99.945	100.00
AI2902_v1_c4	AI3062_v1_c3	99.922	100.00
AI2902_v1_c4	AN2361_v1_c4	97.660	85.4226666667
AI2903_v1_c2	AI2595_v1_c2	99.635	82.6968947986
AI2903_v1_c2	AI2636_v1_c3	99.875	84.0003089558
AI2903_v1_c2	AI2648_v1_c2	99.687	84.4983105201
AI2903_v1_c2	AI2670_v1_c2	99.678	88.6802033633
AI2903_v1_c2	AI2971_v1_c2	98.367	71.4624071177
AI2903_v1_c2	AI3030_v1_c2	99.694	98.8359737974
AI2904_v1_c2	AI2803_v1_c3	99.995	69.0317853751
AI2904_v1_c2	AI2840_v1_c4	99.995	68.9761728395
AI2904_v1_c2	AI2912_v1_c2	99.997	57.2147150997
AI2904_v1_c2	AI2989_v1_c3	99.998	72.8391975309
AI2904_v1_c2	AI3008_v1_c4	99.993	70.748708452
AI2904_v1_c2	AI3034_v1_c3	99.964	71.2996723647
AI2904_v1_c2	AI3063_v1_c2	99.943	59.6107597341
AI2904_v1_c3	AI2673_v1_c2	98.943	58.8792808219
AI2905_v1_c2	AI2931_v1_c2	96.886	78.4576886792
AI2905_v1_c2	AI3004_v1_c3	96.847	78.8516692872
AI2905_v1_c2	AI3035_v5_c3	99.045	68.4521593291
AI2905_v1_c3	AI2683_v1_c3	99.973	100.00
AI2905_v1_c3	AI2743_v1_c3	99.991	100.00
AI2905_v1_c3	AI2761_v1_c4	99.993	100.00
AI2905_v1_c3	AI2850_v1_c5	99.995	100.00
AI2905_v1_c3	AI2900_v1_c2	99.998	100.00
AI2905_v1_c3	AI3011_v1_c3	99.996	89.3871853547
AI2905_v1_c3	AI3070_v1_c2	99.736	100.00
AI2906_v1_c2	AI2630_v1_c3	99.998	83.9971548436
AI2906_v1_c2	AI2803_v1_c3	99.996	100.00
AI2906_v1_c2	AI2841_v1_c4	99.997	100.00
AI2906_v1_c2	AI2945_v1_c2	99.993	100.00
AI2906_v1_c2	AI2972_v1_c3	99.978	97.0270251716
AI2906_v1_c2	AN2342_v1_c4	99.733	100.00
AI2906_v1_c2	AN2362_v1_c3	99.998	100.00
AI2907_v1_c3	AI2674_v1_c4	99.970	100.00
AI2907_v1_c3	AI2751_v1_c3	99.993	100.00
AI2907_v1_c3	AI2794_v1_c4	99.992	100.00
AI2907_v1_c3	AI2900_v1_c2	99.998	100.00
AI2907_v1_c3	AI3000_v1_c4	99.996	100.00
AI2907_v1_c3	AN2336_v5_c4	99.964	100.00
AI2907_v1_c3	AN2352_v1_c4	99.729	100.00
AI2908_v1_c2	AI2921_v1_c2	99.755	79.5440560594
AI2908_v1_c2	AI2937_v1_c2	99.760	84.0680770816
AI2908_v1_c3	AH0326_v1_c3	99.459	62.2767581047
AI2908_v1_c3	AI2600_v1_c2	99.931	97.163124332
AI2908_v1_c3	AI3001_v1_c3	99.621	100.00
AI2908_v1_c3	AI3043_v5_c2	96.222	53.2837477734
AI2908_v1_c3	AN2347_v1_c2	99.940	100.00
AI2908_v1_c4	AI2666_v1_c5	99.974	100.00
AI2908_v1_c4	AI2693_v1_c3	99.972	100.00
AI2908_v1_c4	AI2767_v1_c3	99.998	100.00
AI2908_v1_c4	AI2872_v1_c2	99.972	100.00
AI2908_v1_c4	AI2946_v1_c2	99.993	100.00
AI2908_v1_c4	AI2996_v1_c4	99.998	100.00
AI2908_v1_c4	AI3018_v1_c5	99.996	100.00
AI2909_v1_c2	AI2838_v1_c2	96.956	54.2868954128
AI2909_v1_c2	AI2960_v1_c3	97.662	61.1465394495
AI2909_v1_c3	AI2662_v1_c3	99.941	59.7995601618
AI2909_v1_c3	AI2781_v1_c4	99.980	65.7118806876
AI2909_v1_c3	AI2800_v1_c2	99.900	59.6376339737
AI2909_v1_c3	AI2834_v1_c4	99.776	56.2807482305
AI2909_v1_c3	AI2850_v1_c5	99.981	64.603281092
AI2909_v1_c3	AI2868_v1_c2	99.974	56.8941759353
AI2909_v1_c3	AI2904_v1_c2	99.980	100.00
AI2909_v1_c3	AI2921_v1_c3	99.982	67.4297775531
AI2909_v1_c3	AI2962_v1_c3	99.989	85.9140343782
AI2909_v1_c3	AN2336_v5_c4	99.939	67.6196663296
AI2909_v1_c4	AI2634_v1_c3	99.463	100.00
AI2909_v1_c4	AI2829_v1_c4	98.017	56.8898560209
AI2910_v1_c2	AI2605_v1_c2	99.998	100.00
AI2910_v1_c2	AI2825_v1_c2	99.997	100.00
AI2910_v1_c2	AI2879_v1_c2	99.997	100.00
AI2910_v1_c2	AI2968_v1_c3	97.991	61.5322037087
AI2910_v1_c2	AN2344_v1_c2	99.295	100.00
AI2910_v1_c2	AN2361_v1_c2	99.200	95.664985219
AI2910_v1_c3	AI2596_v1_c2	99.951	50.2429253472
AI2910_v1_c3	AI2655_v1_c2	99.152	68.5271006944
AI2910_v1_c3	AI2745_v1_c2	99.948	60.6357204861
AI2910_v1_c3	AI2761_v1_c2	99.936	61.0356597222
AI2910_v1_c3	AI2810_v1_c2	99.945	54.9049826389
AI2910_v1_c3	AI2876_v1_c2	99.918	100.00
AI2910_v1_c3	AI3036_v1_c3	99.061	100.00
AI2910_v1_c3	AI3056_v1_c2	98.942	79.2058680556
AI2911_v1_c3	AI2594_v1_c3	99.518	54.3293205945
AI2911_v1_c4	AI2665_v1_c4	99.970	100.00
AI2911_v1_c4	AI2697_v1_c2	99.950	100.00
AI2911_v1_c4	AI2870_v1_c3	99.994	100.00
AI2911_v1_c4	AI2915_v1_c3	99.995	100.00
AI2911_v1_c4	AI3018_v1_c5	99.992	100.00
AI2911_v1_c4	AI3069_v1_c5	99.990	100.00
AI2911_v1_c4	AN2349_v1_c3	99.996	100.00
AI2912_v1_c2	AI2633_v1_c3	99.998	78.1983157895
AI2912_v1_c2	AI2778_v1_c3	99.998	100.00
AI2912_v1_c2	AI2841_v1_c4	99.998	100.00
AI2912_v1_c2	AI2915_v1_c3	99.998	100.00
AI2912_v1_c2	AN2343_v1_c4	99.696	100.00
AI2912_v1_c2	AN2364_v1_c4	100.000	100.00
AI2913_v1_c2	AI2584_v1_c2	98.147	55.5787892259
AI2913_v1_c2	AI2605_v1_c2	98.233	60.3245266736
AI2913_v1_c2	AI2626_v1_c2	98.146	67.4590768828
AI2913_v1_c2	AI2752_v1_c2	98.384	66.5907191423
AI2913_v1_c2	AI2814_v1_c2	98.316	68.8174895397
AI2913_v1_c2	AI2924_v1_c2	99.420	77.0501098326
AI2913_v1_c2	AI2961_v1_c3	99.696	100.00
AI2913_v1_c2	AI3053_v1_c2	98.208	71.4781119247
AI2913_v1_c2	AI3067_v1_c4	98.615	71.3326072176
AI2913_v1_c3	AI2621_v1_c4	99.703	53.9070655271
AI2913_v1_c3	AI2756_v1_c3	99.993	100.00
AI2913_v1_c3	AI2781_v1_c4	99.993	100.00
AI2913_v1_c3	AI2861_v1_c3	100.000	100.00
AI2913_v1_c3	AI2886_v1_c3	99.992	100.00
AI2913_v1_c3	AI2962_v1_c4	99.995	100.00
AI2913_v1_c3	AN2362_v1_c3	99.998	100.00
AI2914_v1_c2	AI2701_v1_c2	97.551	64.8513754647
AI2914_v1_c2	AI2781_v1_c2	99.102	100.00
AI2914_v1_c2	AI2985_v1_c2	99.148	100.00
AI2914_v1_c2	AI3056_v1_c2	99.082	100.00
AI2914_v1_c3	AI2587_v1_c2	99.996	100.00
AI2914_v1_c3	AI2637_v1_c2	98.569	82.3819924295
AI2914_v1_c3	AI2787_v1_c3	98.421	84.363282863
AI2914_v1_c3	AI2840_v1_c3	98.417	83.5512250516
AI2914_v1_c3	AI3031_v1_c2	98.558	95.2623021335
AI2914_v1_c4	AI2746_v1_c2	99.967	89.1849595376
AI2914_v1_c4	AI2970_v1_c3	99.343	64.3639537572
AI2914_v1_c4	AI3049_v1_c2	97.512	55.8227052023
AI2914_v1_c4	AN2341_v1_c9	99.994	76.7950231214
AI2915_v1_c2	AI2939_v1_c2	99.971	98.9985526316
AI2915_v1_c3	AI2754_v5_c3	99.994	100.00
AI2915_v1_c3	AI2842_v1_c4	99.996	100.00
AI2915_v1_c3	AI2861_v1_c3	100.000	100.00
AI2915_v1_c3	AI2915_v1_c3	100.000	100.00
AI2915_v1_c3	AI3001_v1_c4	99.994	100.00
AI2915_v1_c3	AI3035_v5_c4	99.971	100.00
AI2915_v1_c3	AN2363_v1_c2	100.000	100.00
AI2916_v1_c6	AI2679_v1_c4	99.972	100.00
AI2916_v1_c6	AI2740_v1_c3	99.993	100.00
AI2916_v1_c6	AI2782_v5_c3	99.990	100.00
AI2916_v1_c6	AI2870_v1_c3	99.998	100.00
AI2916_v1_c6	AI2921_v1_c3	100.000	100.00
AI2916_v1_c6	AI3039_v1_c4	99.996	100.00
AI2917_v1_c2	AI2668_v1_c5	99.974	100.00
AI2917_v1_c2	AI2695_v1_c3	99.972	100.00
AI2917_v1_c2	AI2875_v1_c3	99.998	100.00
AI2917_v1_c2	AI2922_v1_c3	99.998	100.00
AI2918_v1_c2	AH0327_v1_c2	98.527	50.2555669481
AI2918_v1_c2	AI2603_v1_c2	97.876	56.6787454765
AI2918_v1_c2	AI2644_v1_c2	98.184	52.0360615199
AI2918_v1_c2	AI2965_v1_c3	98.028	62.1967762364
AI2918_v1_c2	AI3001_v1_c3	97.699	53.6623220748
AI2918_v1_c2	AI3039_v1_c3	98.024	68.2482358263
AI2918_v1_c2	AI3069_v1_c2	98.457	51.3638419783
AI2918_v1_c4	AI2624_v1_c3	99.984	75.9823351435
AI2918_v1_c4	AI2667_v1_c2	99.938	97.9550659426
AI2918_v1_c4	AI2768_v1_c4	99.985	100.00
AI2918_v1_c4	AI2787_v1_c5	99.981	100.00
AI2918_v1_c4	AI2825_v1_c3	99.983	100.00
AI2918_v1_c4	AI2908_v1_c4	99.984	100.00
AI2918_v1_c4	AI2925_v1_c4	99.984	100.00
AI2918_v1_c4	AI2950_v1_c3	99.940	100.00
AI2918_v1_c4	AI2993_v1_c4	99.985	100.00
AI2918_v1_c4	AI3039_v1_c4	99.983	100.00
AI2919_v1_c2	AI2636_v1_c2	97.124	100.00
AI2919_v1_c2	AI3069_v1_c2	97.269	100.00
AI2919_v1_c3	AI2585_v1_c2	98.485	69.0554790863
AI2919_v1_c3	AI2608_v2_c2	98.324	70.0494601009
AI2919_v1_c3	AI3030_v1_c2	98.621	86.068673984
AI2919_v1_c3	AI3069_v1_c3	98.387	84.0997804806
AI2919_v1_c3	AN2344_v1_c2	99.163	92.9846603382
AI2919_v1_c3	AN2361_v1_c2	99.293	86.4377959063
AI2919_v1_c4	AI2622_v1_c2	98.611	55.2964857143
AI2919_v1_c4	AI2782_v5_c4	99.796	87.4792761905
AI2919_v1_c4	AI3001_v1_c3	99.098	90.8279142857
AI2919_v1_c4	AI3028_v1_c2	98.514	100.00
AI2920_v1_c2	AI2866_v1_c2	99.998	100.00
AI2920_v1_c2	AI2952_v1_c3	99.971	100.00
AI2920_v1_c2	AI3038_v1_c2	99.972	100.00
AI2921_v1_c2	AI2599_v1_c2	99.744	76.0996353124
AI2921_v1_c2	AI2648_v1_c2	99.870	94.635790527
AI2921_v1_c2	AI2952_v1_c2	98.696	68.5801823438
AI2921_v1_c2	AI2969_v1_c3	99.977	100.00
AI2921_v1_c2	AI3042_v1_c2	98.681	74.5619079386
AI2921_v1_c2	AN2361_v1_c2	98.702	66.997175895
AI2921_v1_c3	AI2633_v1_c3	100.000	88.4594658288
AI2921_v1_c3	AI2672_v1_c3	99.962	100.00
AI2921_v1_c3	AI2764_v1_c5	99.998	91.4285624509
AI2921_v1_c3	AI2844_v1_c4	99.994	100.00
AI2921_v1_c3	AI2868_v1_c3	100.000	100.00
AI2922_v1_c2	AI2655_v1_c2	98.936	78.0217860509
AI2922_v1_c2	AI2677_v1_c2	98.829	81.5212983035
AI2922_v1_c2	AI2757_v1_c2	99.997	100.00
AI2922_v1_c2	AI2800_v1_c2	98.876	80.2165999057
AI2922_v1_c2	AI2815_v1_c2	99.635	100.00
AI2922_v1_c2	AI2868_v1_c2	98.830	80.370431197
AI2922_v1_c2	AI3036_v1_c2	99.601	91.8525164939
AI2922_v1_c3	AI2687_v1_c4	99.972	100.00
AI2922_v1_c3	AI2763_v1_c5	99.997	88.47935164
AI2922_v1_c3	AI2822_v1_c2	99.998	100.00
AI2922_v1_c3	AI2892_v1_c4	100.000	100.00
AI2922_v1_c3	AI2967_v1_c3	100.000	100.00
AI2922_v1_c3	AI2993_v1_c4	99.998	100.00
AI2922_v1_c4	AI2660_v1_c3	99.805	100.00
AI2922_v1_c4	AI2677_v1_c2	98.494	64.8162512171
AI2922_v1_c4	AI2766_v1_c3	99.427	70.6412950341
AI2922_v1_c4	AI2782_v5_c4	99.723	93.3744109056
AI2922_v1_c4	AI2889_v1_c2	98.626	80.1778870497
AI2922_v1_c4	AI3053_v1_c3	99.917	100.00
AI2922_v1_c4	AN2336_v5_c3	97.457	81.0796299903
AI2923_v1_c2	AI2903_v1_c2	99.971	100.00
AI2923_v1_c2	AI2974_v1_c3	99.744	100.00
AI2923_v1_c2	AI3035_v5_c3	99.291	77.5333403417
AI2923_v1_c2	AN2355_v1_c2	99.659	100.00
AI2923_v1_c3	AI2673_v1_c3	99.966	100.00
AI2923_v1_c3	AI2774_v1_c4	99.997	100.00
AI2923_v1_c3	AI2796_v1_c2	99.995	100.00
AI2923_v1_c3	AI2854_v1_c4	99.997	100.00
AI2923_v1_c3	AI2974_v1_c4	99.995	100.00
AI2923_v1_c3	AN2356_v1_c3	99.665	100.00
AI2924_v1_c2	AI2680_v1_c2	99.844	82.41177209
AI2924_v1_c3	AI2662_v1_c3	99.972	100.00
AI2924_v1_c3	AI2825_v1_c3	99.996	100.00
AI2924_v1_c3	AI2904_v1_c2	99.999	100.00
AI2924_v1_c3	AI2929_v1_c4	99.998	100.00
AI2924_v1_c3	AI2962_v1_c4	99.996	100.00
AI2924_v1_c3	AI3018_v1_c5	99.996	100.00
AI2924_v1_c3	AN2353_v1_c2	99.729	100.00
AI2925_v1_c2	AI2606_v1_c3	98.343	52.9419691834
AI2925_v1_c2	AI2800_v1_c2	98.361	73.6623328197
AI2925_v1_c2	AN2344_v1_c2	99.482	72.2072696456
AI2925_v1_c4	AI2686_v1_c4	99.974	100.00
AI2925_v1_c4	AI2767_v1_c3	99.998	100.00
AI2925_v1_c4	AI2792_v1_c6	99.998	100.00
AI2925_v1_c4	AI2854_v1_c4	99.998	100.00
AI2925_v1_c4	AI2879_v1_c3	100.000	100.00
AI2925_v1_c4	AI2925_v1_c4	100.000	100.00
AI2925_v1_c4	AI2959_v1_c5	100.000	100.00
AI2925_v1_c4	AI3030_v1_c3	100.000	100.00
AI2926_v1_c2	AI2704_v1_c2	99.988	85.4059143328
AI2927_v1_c2	AI2669_v1_c3	95.606	52.7690523124
AI2927_v1_c2	AI2816_v1_c3	95.291	55.0283244882
AI2927_v1_c2	AI2961_v1_c3	95.973	50.5512130402
AI2927_v1_c2	AI3021_v1_c2	96.458	51.6866944655
AI2927_v1_c3	AI2665_v1_c4	99.975	100.00
AI2927_v1_c3	AI2699_v1_c3	99.974	100.00
AI2927_v1_c3	AI2755_v2_c3	99.993	100.00
AI2927_v1_c3	AI2823_v5_c3	99.996	100.00
AI2927_v1_c3	AI3011_v1_c3	99.997	88.8838977879
AI2927_v1_c3	AI3070_v1_c2	99.738	100.00
AI2929_v1_c3	AI2599_v1_c2	99.993	100.00
AI2929_v1_c3	AI2848_v1_c2	98.514	64.1279922978
AI2929_v1_c3	AI3034_v1_c2	99.783	58.6773453145
AI2929_v1_c3	AI3049_v1_c2	98.877	61.666338896
AI2929_v1_c4	AI2698_v1_c2	99.972	100.00
AI2929_v1_c4	AI2750_v1_c3	99.992	100.00
AI2929_v1_c4	AI2828_v5_c3	99.981	95.0642639207
AI2929_v1_c4	AI2971_v1_c2	99.978	51.2799923722
AI2929_v1_c4	AN2351_v1_c3	99.733	100.00
AI2930_v1_c2	AI2592_v1_c2	99.945	100.00
AI2930_v1_c2	AI2635_v1_c2	99.541	92.2333732591
AI2930_v1_c2	AI2649_v1_c2	99.994	100.00
AI2930_v1_c2	AI2748_v1_c2	98.661	72.2105264624
AI2930_v1_c2	AI2879_v1_c2	98.662	70.2358467967
AI2930_v1_c2	AI2914_v1_c3	98.510	72.0643008357
AI2930_v1_c2	AI2930_v1_c2	100.000	100.00
AI2930_v1_c3	AI2662_v1_c3	99.969	100.00
AI2930_v1_c3	AI2697_v1_c2	99.951	100.00
AI2930_v1_c3	AI2800_v1_c4	99.996	100.00
AI2930_v1_c3	AI2885_v1_c3	99.979	94.5969854629
AI2930_v1_c3	AI2908_v1_c4	99.989	100.00
AI2930_v1_c3	AI2931_v1_c3	99.996	100.00
AI2930_v1_c3	AI3006_v1_c3	99.992	100.00
AI2930_v1_c3	AI3036_v1_c4	99.948	100.00
AI2930_v1_c4	AI3035_v5_c3	99.930	77.4262777242
AI2931_v1_c2	AI2848_v1_c2	98.376	65.4361770833
AI2931_v1_c2	AI2863_v1_c2	99.751	100.00
AI2931_v1_c2	AI2885_v1_c2	99.703	90.6876015625
AI2931_v1_c3	AI2697_v1_c2	99.941	100.00
AI2931_v1_c3	AI2763_v1_c5	99.998	83.6952635379
AI2931_v1_c3	AI2780_v5_c3	99.991	100.00
AI2931_v1_c3	AI2851_v1_c4	99.998	100.00
AI2931_v1_c3	AI2872_v1_c2	99.967	100.00
AI2931_v1_c3	AI3036_v1_c4	99.954	100.00
AI2931_v1_c3	AN2358_v1_c8	99.726	100.00
AI2932_v1_c2	AI2629_v1_c2	98.626	55.728081913
AI2932_v1_c2	AI2756_v1_c2	98.532	63.1778046299
AI2932_v1_c2	AI2800_v1_c2	99.748	100.00
AI2932_v1_c2	AI2837_v1_c2	98.585	66.5680768252
AI2932_v1_c2	AI2924_v1_c2	99.215	72.1773034851
AI2932_v1_c2	AI2961_v1_c3	99.810	100.00
AI2932_v1_c3	AI2792_v1_c4	97.597	81.8856639929
AI2932_v1_c4	AI2778_v1_c3	99.996	100.00
AI2932_v1_c4	AI2841_v1_c4	99.995	100.00
AI2932_v1_c4	AI2860_v1_c3	99.979	97.0829061785
AI2932_v1_c4	AI2891_v1_c2	99.997	100.00
AI2932_v1_c4	AI2943_v1_c5	99.970	100.00
AI2932_v1_c4	AI3000_v1_c4	99.996	100.00
AI2932_v1_c4	AI3028_v1_c3	99.999	100.00
AI2932_v1_c4	AN2361_v1_c3	99.769	100.00
AI2934_v1_c2	AI2801_v1_c2	99.162	67.0173369565
AI2934_v1_c2	AI2866_v1_c2	99.952	63.5395359532
AI2934_v1_c2	AI2887_v1_c2	99.962	63.0020986622
AI2934_v1_c2	AI2902_v1_c4	99.820	53.5818938127
AI2934_v1_c2	AI2921_v1_c2	98.761	63.771617893
AI2934_v1_c2	AI3042_v1_c3	99.920	58.775041806
AI2934_v1_c2	AN2363_v1_c2	99.960	58.4801086957
AI2934_v1_c4	AI2805_v1_c2	96.065	53.1761275089
AI2934_v1_c4	AI2837_v1_c2	95.993	52.8260802834
AI2934_v1_c4	AI2870_v1_c2	96.312	58.617609209
AI2934_v1_c4	AI2940_v1_c2	95.773	63.2361570248
AI2934_v1_c5	AI2911_v1_c3	99.030	99.0628033473
AI2935_v1_c2	AI2662_v1_c2	99.978	100.00
AI2935_v1_c5	AI2673_v1_c3	99.964	100.00
AI2935_v1_c5	AI2803_v1_c3	99.998	100.00
AI2935_v1_c5	AN2342_v1_c4	99.776	100.00
AI2936_v1_c2	AI2802_v1_c2	99.877	100.00
AI2937_v1_c2	AI2628_v1_c2	98.915	56.4735753286
AI2937_v1_c2	AI2742_v1_c2	98.855	67.3154014156
AI2937_v1_c2	AI2816_v1_c2	98.685	65.1110070779
AI2937_v1_c2	AI2975_v1_c2	99.891	100.00
AI2937_v1_c3	AI2784_v1_c4	99.864	71.1281787234
AI2937_v1_c3	AI2823_v5_c4	99.605	71.6310893617
AI2937_v1_c3	AI2925_v1_c2	98.008	57.6365957447
AI2939_v1_c2	AI2662_v1_c2	99.978	90.9741636829
AI2940_v1_c2	AH0331_v1_c2	99.756	73.4021619264
AI2940_v1_c2	AI2787_v1_c3	98.386	52.5954702495
AI2940_v1_c2	AN2338_v1_c2	99.992	95.527108707
AI2941_v1_c3	AI2972_v1_c2	99.870	89.4031263254
AI2942_v1_c2	AI2599_v1_c2	98.248	60.2528642247
AI2942_v1_c2	AI2837_v1_c2	99.589	100.00
AI2942_v1_c2	AI3003_v1_c3	98.384	71.8258936932
AI2942_v1_c3	AI2679_v1_c4	99.994	100.00
AI2942_v1_c3	AI2761_v1_c4	99.965	100.00
AI2942_v1_c3	AI2824_v5_c3	99.959	100.00
AI2942_v1_c3	AI2863_v1_c3	99.959	100.00
AI2942_v1_c3	AI2895_v1_c3	99.968	100.00
AI2942_v1_c3	AI2960_v1_c4	99.959	100.00
AI2942_v1_c3	AI3067_v1_c7	99.955	100.00
AI2942_v1_c3	AN2357_v1_c3	99.692	100.00
AI2942_v1_c4	AI2594_v1_c4	99.870	100.00
AI2942_v1_c4	AI2638_v1_c3	99.736	100.00
AI2942_v1_c4	AI2649_v1_c2	99.831	87.3723664825
AI2942_v1_c4	AN2344_v1_c4	99.653	100.00
AI2943_v1_c3	AI2932_v1_c2	98.084	96.0056883671
AI2943_v1_c3	AI2961_v1_c2	99.926	64.1269103522
AI2943_v1_c3	AI2982_v1_c2	99.829	71.9098932764
AI2943_v1_c3	AI3040_v1_c2	98.402	100.00
AI2943_v1_c5	AI2668_v1_c5	99.999	100.00
AI2943_v1_c5	AI2749_v1_c3	99.946	100.00
AI2943_v1_c5	AI2794_v1_c4	99.959	100.00
AI2943_v1_c5	AI2854_v1_c4	99.963	100.00
AI2943_v1_c5	AI2918_v1_c4	99.943	100.00
AI2943_v1_c5	AI2951_v1_c4	99.998	100.00
AI2943_v1_c5	AI3008_v1_c4	99.959	100.00
AI2943_v1_c6	AI3010_v1_c3	99.790	100.00
AI2943_v1_c6	AI3067_v1_c4	99.959	100.00
AI2943_v1_c7	AI2816_v1_c4	95.303	85.2904279601
AI2943_v1_c7	AI2858_v1_c3	95.397	84.1720684736
AI2945_v1_c2	AI2662_v1_c3	99.994	72.2084732824
AI2945_v1_c2	AI2784_v1_c3	99.973	75.7590178117
AI2945_v1_c2	AI2875_v1_c3	99.993	75.7071094148
AI2945_v1_c2	AI2929_v1_c4	99.993	79.0149974555
AI2945_v1_c2	AI2951_v1_c4	99.996	78.8242493639
AI2945_v1_c2	AI3049_v1_c2	99.852	81.1576335878
AI2946_v1_c2	AI2633_v1_c3	99.986	59.6093842239
AI2946_v1_c2	AI2665_v1_c4	99.996	75.5296692112
AI2946_v1_c2	AI2823_v5_c3	99.978	76.2810788804
AI2946_v1_c2	AI2841_v1_c4	99.986	76.6753536896
AI2946_v1_c2	AI2896_v1_c3	99.975	77.0943104326
AI2946_v1_c2	AI2931_v1_c2	99.430	88.2891145038
AI2946_v1_c2	AI2952_v1_c3	99.994	78.0731806616
AI2946_v1_c2	AI3034_v1_c3	99.996	78.7723104326
AI2949_v1_c2	AI2721_v1_c2	96.782	74.897609794
AI2949_v1_c2	AI2981_v1_c2	97.660	51.9484531675
AI2950_v1_c2	AI2655_v1_c2	96.960	58.1979584906
AI2950_v1_c2	AI2677_v1_c2	96.977	52.9262377358
AI2950_v1_c2	AI2939_v1_c2	97.394	50.6184641509
AI2950_v1_c2	AI2965_v1_c3	96.782	68.9491886792
AI2950_v1_c3	AI2702_v1_c3	99.939	97.1665487421
AI2950_v1_c3	AI2782_v5_c3	99.955	100.00
AI2950_v1_c3	AI2879_v1_c3	99.972	100.00
AI2950_v1_c3	AI2916_v1_c6	99.972	100.00
AI2950_v1_c3	AI2991_v1_c4	99.934	100.00
AI2951_v1_c2	AI2999_v1_c2	95.840	63.5659361233
AI2951_v1_c4	AI2698_v1_c2	99.998	100.00
AI2951_v1_c4	AI2777_v1_c4	99.959	100.00
AI2951_v1_c4	AI2842_v1_c4	99.962	100.00
AI2951_v1_c4	AI2873_v1_c2	99.974	100.00
AI2951_v1_c4	AI2931_v1_c3	99.969	100.00
AI2951_v1_c4	AI2965_v1_c4	99.963	100.00
AI2951_v1_c4	AI2998_v1_c4	99.964	100.00
AI2951_v1_c4	AI3036_v1_c4	99.987	100.00
AI2951_v1_c4	AN2337_v1_c4	99.998	100.00
AI2952_v1_c2	AI2601_v1_c2	99.515	100.00
AI2952_v1_c2	AI2885_v1_c2	98.442	67.8613416962
AI2952_v1_c2	AI3043_v5_c2	99.559	100.00
AI2952_v1_c3	AI2668_v1_c5	99.998	100.00
AI2952_v1_c3	AI2749_v1_c3	99.947	100.00
AI2952_v1_c3	AI2794_v1_c4	99.958	100.00
AI2952_v1_c3	AI2854_v1_c4	99.962	100.00
AI2952_v1_c3	AI2918_v1_c4	99.940	100.00
AI2952_v1_c3	AI2951_v1_c4	99.998	100.00
AI2952_v1_c3	AI3008_v1_c4	99.958	100.00
AI2953_v1_c2	AI2829_v1_c2	98.640	68.891232687
AI2953_v1_c2	AI2870_v1_c2	98.442	66.8516980609
AI2953_v1_c2	AI2940_v1_c2	98.362	96.0497396122
AI2953_v1_c2	AI3039_v1_c3	99.730	100.00
AI2953_v1_c2	AN2343_v1_c2	99.381	100.00
AI2953_v1_c3	AI2640_v1_c4	99.695	78.9333011152
AI2953_v1_c3	AI2766_v1_c4	99.962	100.00
AI2953_v1_c3	AI2794_v1_c4	99.958	100.00
AI2953_v1_c3	AI2863_v1_c3	99.960	100.00
